id,nuts2,nuts2_method
FR_998,FRE1,inside
FR_999,FRE1,inside
GB_1,,inside
GB_10,,inside
GB_100,,inside
GB_1000,,inside
GB_1001,,inside
GB_1002,,inside
GB_1003,,inside
GB_1004,,inside
GB_1005,,inside
GB_1006,,inside
GB_1007,,inside
GB_1008,,inside
GB_1009,,inside
GB_101,BE23,inside
GB_1010,,inside
GB_1011,,inside
GB_1012,,inside
GB_1013,,inside
GB_1014,,inside
GB_1015,,inside
GB_1016,,inside
GB_1017,,inside
GB_1018,,inside
GB_1019,,inside
GB_102,,inside
GB_1020,,inside
GB_1021,,inside
GB_1022,,inside
GB_1023,,inside
GB_1024,,inside
GB_1025,,inside
GB_1026,,inside
GB_1027,,inside
GB_1028,,inside
GB_1029,,inside
GB_103,,inside
GB_1031,,inside
GB_1032,,inside
GB_1033,,inside
GB_1034,,inside
GB_1035,,inside
GB_1038,,inside
GB_104,,inside
GB_1040,,inside
GB_1041,,inside
GB_1043,IE04,nearest_5km
GB_1044,,inside
GB_1045,,inside
GB_1046,,inside
GB_1047,,inside
GB_1048,,inside
GB_1049,,inside
GB_105,,inside
GB_1050,,inside
GB_1051,,inside
GB_1052,,inside
GB_1053,,inside
GB_1054,,inside
GB_1055,,inside
GB_1056,,inside
GB_1057,,inside
GB_1058,,inside
GB_1059,,inside
GB_106,,inside
GB_1060,,inside
GB_1061,,inside
GB_1062,,inside
GB_1063,,inside
GB_1064,,inside
GB_1065,,inside
GB_1066,,inside
GB_1067,,inside
GB_1068,,inside
GB_1069,,inside
GB_107,,inside
GB_1070,,inside
GB_1071,,inside
GB_1072,,inside
GB_1073,,inside
GB_1074,,inside
GB_1075,,inside
GB_1076,,inside
GB_1077,,inside
GB_1078,,inside
GB_1079,,inside
GB_108,,inside
GB_1080,,inside
GB_1081,,inside
GB_1082,,inside
GB_1083,,inside
GB_1084,,inside
GB_1085,,inside
GB_1086,,inside
GB_1087,,inside
GB_1088,,inside
GB_1089,,inside
GB_109,,inside
GB_1090,,inside
GB_1091,,inside
GB_1092,,inside
GB_1093,,inside
GB_1094,,inside
GB_1095,,inside
GB_1096,,inside
GB_1097,,inside
GB_1098,,inside
GB_1099,,inside
GB_11,,inside
GB_110,,inside
GB_1100,,inside
GB_1101,,inside
GB_1102,,inside
GB_1103,,inside
GB_1104,,inside
GB_1105,,inside
GB_1106,,inside
GB_1107,,inside
GB_1108,,inside
GB_1109,,inside
GB_111,,inside
GB_1110,,inside
GB_1111,,inside
GB_1112,,inside
GB_1113,,inside
GB_1114,,inside
GB_1118,,inside
GB_1119,,inside
GB_112,,inside
GB_1123,,inside
GB_1124,,inside
GB_1125,,inside
GB_113,,inside
GB_1130,,inside
GB_1131,,inside
GB_1132,,inside
GB_1133,,inside
GB_1134,,inside
GB_1135,,inside
GB_1137,,inside
GB_1138,,inside
GB_1139,,inside
GB_114,,inside
GB_1140,,inside
GB_115,,inside
GB_116,,inside
GB_117,,inside
GB_118,,inside
GB_119,,inside
GB_12,,inside
GB_120,,inside
GB_121,,inside
GB_122,,inside
GB_123,,inside
GB_124,,inside
GB_1243,,inside
GB_1244,,inside
GB_1245,,inside
GB_1246,,inside
GB_1247,,inside
GB_1248,,inside
GB_1249,,inside
GB_125,,inside
GB_1251,,inside
GB_1252,,inside
GB_1253,,inside
GB_1254,,inside
GB_1255,,inside
GB_1256,,inside
GB_1257,,inside
GB_1258,,inside
GB_1259,,inside
GB_126,,inside
GB_1260,,inside
GB_1261,,inside
GB_1262,,inside
GB_1263,,inside
GB_1265,,inside
GB_1266,,inside
GB_1267,,inside
GB_1268,,inside
GB_1269,,inside
GB_127,,inside
GB_1271,,inside
GB_1273,,inside
GB_128,,inside
GB_129,,inside
GB_13,,inside
GB_130,,inside
GB_131,,inside
GB_132,,inside
GB_133,,inside
GB_134,,inside
GB_135,,inside
GB_136,,inside
GB_137,,inside
GB_138,,inside
GB_139,,inside
GB_14,,inside
GB_140,,inside
GB_141,,inside
GB_142,,inside
GB_143,,inside
GB_144,,inside
GB_145,,inside
GB_146,,inside
GB_147,,inside
GB_148,,inside
GB_149,,inside
GB_15,,inside
GB_150,,inside
GB_151,,inside
GB_152,,inside
GB_153,,inside
GB_154,,inside
GB_155,,inside
GB_156,,inside
GB_157,,inside
GB_158,,inside
GB_16,,inside
GB_160,,inside
GB_161,,inside
GB_162,,inside
GB_163,,inside
GB_164,,inside
GB_165,,inside
GB_166,,inside
GB_167,,inside
GB_168,,inside
GB_169,,inside
GB_17,,inside
GB_170,,inside
GB_171,,inside
GB_172,,inside
GB_173,,inside
GB_174,,inside
GB_175,,inside
GB_176,,inside
GB_177,,inside
GB_178,,inside
GB_179,,inside
GB_18,,inside
GB_180,,inside
GB_181,,inside
GB_182,,inside
GB_183,,inside
GB_184,,inside
GB_185,,inside
GB_186,,inside
GB_187,,inside
GB_188,,inside
GB_189,,inside
GB_19,,inside
GB_190,,inside
GB_191,,inside
GB_192,,inside
GB_193,,inside
GB_194,,inside
GB_195,,inside
GB_196,,inside
GB_197,,inside
GB_198,,inside
GB_199,,inside
GB_2,,inside
GB_20,,inside
GB_200,,inside
GB_201,,inside
GB_201440,,inside
GB_201456,,inside
GB_201678,,inside
GB_201735,,inside
GB_201736,,inside
GB_201839,,inside
GB_201961,,inside
GB_202,,inside
GB_202236,,inside
GB_202238,,inside
GB_202259,,inside
GB_202260,,inside
GB_202261,,inside
GB_202262,,inside
GB_202280,,inside
GB_202375,,inside
GB_202391,,inside
GB_202392,,inside
GB_202508,,inside
GB_202518,,inside
GB_202585,,inside
GB_202656,,inside
GB_202711,,inside
GB_202906,,inside
GB_202908,,inside
GB_202916,,inside
GB_202976,,inside
GB_202986,,inside
GB_203,,inside
GB_203132,,inside
GB_203794,,inside
GB_203825,,inside
GB_204,,inside
GB_204036,,inside
GB_204054,,inside
GB_204232,,inside
GB_204463,,inside
GB_204525,,inside
GB_204541,,inside
GB_204624,,inside
GB_204625,,inside
GB_204661,,inside
GB_204723,,inside
GB_204764,,inside
GB_204922,,inside
GB_204943,,inside
GB_204969,,inside
GB_204983,,inside
GB_204984,,inside
GB_204985,,inside
GB_204986,,inside
GB_204988,,inside
GB_204989,,inside
GB_204992,,inside
GB_205,,inside
GB_205043,,inside
GB_205044,,inside
GB_205045,,inside
GB_205046,,inside
GB_205066,,inside
GB_205068,,inside
GB_205069,,inside
GB_205070,,inside
GB_205071,,inside
GB_205072,,inside
GB_205146,,inside
GB_205170,,inside
GB_205267,,inside
GB_205318,,inside
GB_205464,,inside
GB_205465,,inside
GB_205497,,inside
GB_205513,,inside
GB_205516,,inside
GB_205666,,inside
GB_205691,,inside
GB_205754,,inside
GB_205755,,inside
GB_205756,,inside
GB_205764,,inside
GB_205816,,inside
GB_205861,,inside
GB_205862,,inside
GB_205867,,inside
GB_205884,,inside
GB_205930,,inside
GB_205950,,inside
GB_206,,inside
GB_206035,,inside
GB_206046,,inside
GB_206068,,inside
GB_206071,,inside
GB_206073,,inside
GB_206083,,inside
GB_206084,,inside
GB_206090,,inside
GB_206094,,inside
GB_206095,,inside
GB_206096,,inside
GB_206104,,inside
GB_206107,,inside
GB_206108,,inside
GB_206109,,inside
GB_206110,,inside
GB_206111,,inside
GB_206133,ES61,nearest_5km
GB_206152,,inside
GB_206174,,inside
GB_206176,,inside
GB_206177,,inside
GB_206178,,inside
GB_206179,,inside
GB_206182,,inside
GB_206199,,inside
GB_206201,,inside
GB_206228,,inside
GB_206236,,inside
GB_206265,,inside
GB_206523,,inside
GB_206591,,inside
GB_206623,,inside
GB_206641,,inside
GB_206721,,inside
GB_206724,,inside
GB_206800,,inside
GB_206801,,inside
GB_206802,,inside
GB_206803,,inside
GB_206835,,inside
GB_206837,,inside
GB_206838,,inside
GB_206839,,inside
GB_206847,,inside
GB_206848,,inside
GB_206914,,inside
GB_206915,,inside
GB_206919,,inside
GB_206920,,inside
GB_206926,,inside
GB_206927,,inside
GB_206928,,inside
GB_206929,,inside
GB_206934,,inside
GB_206938,,inside
GB_206947,,inside
GB_206962,,inside
GB_206991,ES61,nearest_5km
GB_207,,inside
GB_207103,,inside
GB_207231,,inside
GB_207232,,inside
GB_207363,,inside
GB_207498,,inside
GB_207503,,inside
GB_207504,,inside
GB_207523,,inside
GB_207545,,inside
GB_207546,,inside
GB_207547,,inside
GB_207551,,inside
GB_207556,,inside
GB_207557,,inside
GB_207562,,inside
GB_207566,,inside
GB_207622,,inside
GB_207643,,inside
GB_207644,,inside
GB_207650,,inside
GB_207653,,inside
GB_207664,,inside
GB_207665,,inside
GB_207729,ES61,nearest_5km
GB_207731,,inside
GB_207765,,inside
GB_207767,,inside
GB_207922,,inside
GB_208,,inside
GB_208022,,inside
GB_208242,,inside
GB_208262,,inside
GB_208283,,inside
GB_208284,,inside
GB_208302,,inside
GB_208342,,inside
GB_208362,,inside
GB_208422,,inside
GB_208462,,inside
GB_208463,,inside
GB_208464,,inside
GB_208582,,inside
GB_208583,,inside
GB_208622,,inside
GB_208642,,inside
GB_208643,,inside
GB_208644,,inside
GB_208645,,inside
GB_208745,,inside
GB_208746,,inside
GB_208747,,inside
GB_208748,,inside
GB_208749,,inside
GB_208766,,inside
GB_208808,,inside
GB_208809,,inside
GB_208810,,inside
GB_208811,,inside
GB_208823,,inside
GB_208824,,inside
GB_208825,,inside
GB_208827,,inside
GB_208828,,inside
GB_208844,,inside
GB_208845,,inside
GB_208883,,inside
GB_208884,,inside
GB_208902,,inside
GB_208963,,inside
GB_208966,,inside
GB_208974,,inside
GB_209,,inside
GB_209011,,inside
GB_209013,,inside
GB_209014,,inside
GB_209015,,inside
GB_209017,,inside
GB_209025,,inside
GB_209026,,inside
GB_209076,,inside
GB_209107,,inside
GB_209122,,inside
GB_209182,,inside
GB_209242,,inside
GB_209322,,inside
GB_209323,,inside
GB_209344,,inside
GB_209402,,inside
GB_209462,,inside
GB_209466,,inside
GB_209467,,inside
GB_209468,,inside
GB_209469,,inside
GB_209524,,inside
GB_209525,,inside
GB_209662,,inside
GB_209687,,inside
GB_209744,,inside
GB_209745,,inside
GB_209767,,inside
GB_209768,,inside
GB_209769,,inside
GB_209783,,inside
GB_209884,,inside
GB_209902,,inside
GB_209904,,inside
GB_209925,,inside
GB_209926,,inside
GB_209927,,inside
GB_209928,,inside
GB_209937,,inside
GB_209938,,inside
GB_209939,,inside
GB_209971,,inside
GB_209984,,inside
GB_21,,inside
GB_210,,inside
GB_210007,,inside
GB_210008,,inside
GB_210010,,inside
GB_210027,,inside
GB_210029,,inside
GB_210085,,inside
GB_210086,,inside
GB_210087,,inside
GB_210106,,inside
GB_210107,,inside
GB_210135,,inside
GB_210143,,inside
GB_210220,,inside
GB_210262,,inside
GB_210269,,inside
GB_210303,,inside
GB_210345,,inside
GB_210349,,inside
GB_210350,,inside
GB_210394,,inside
GB_210454,,inside
GB_210455,,inside
GB_210464,,inside
GB_210465,,inside
GB_210466,,inside
GB_210467,,inside
GB_210468,,inside
GB_210471,,inside
GB_210472,,inside
GB_210479,,inside
GB_210481,,inside
GB_210482,,inside
GB_210484,,inside
GB_210488,,inside
GB_210501,,inside
GB_210502,,inside
GB_210503,,inside
GB_210504,,inside
GB_210505,,inside
GB_210513,,inside
GB_210515,,inside
GB_210519,,inside
GB_210523,,inside
GB_210533,,inside
GB_210536,,inside
GB_210580,,inside
GB_210585,,inside
GB_210586,,inside
GB_210626,,inside
GB_210627,,inside
GB_210669,,inside
GB_210699,,inside
GB_210757,,inside
GB_210881,,inside
GB_210918,,inside
GB_210978,,inside
GB_210979,,inside
GB_210981,,inside
GB_210982,,inside
GB_210983,,inside
GB_211,,inside
GB_211038,,inside
GB_211178,,inside
GB_211518,,inside
GB_211618,,inside
GB_211638,,inside
GB_211658,,inside
GB_211918,,inside
GB_211958,,inside
GB_212,,inside
GB_212079,,inside
GB_212340,,inside
GB_212380,,inside
GB_212400,,inside
GB_212520,,inside
GB_212521,,inside
GB_212522,,inside
GB_212621,,inside
GB_212704,,inside
GB_212740,,inside
GB_212940,ES61,nearest_5km
GB_212980,,inside
GB_213,,inside
GB_213041,,inside
GB_213361,,inside
GB_213420,,inside
GB_214,,inside
GB_214261,,inside
GB_214441,,inside
GB_215,,inside
GB_216,,inside
GB_217,,inside
GB_218,,inside
GB_219,,inside
GB_22,,inside
GB_220,,inside
GB_221,,inside
GB_222,,inside
GB_223,,inside
GB_224,,inside
GB_225,,inside
GB_226,,inside
GB_227,,inside
GB_228,,inside
GB_229,,inside
GB_23,,inside
GB_230,,inside
GB_231,,inside
GB_232,,inside
GB_233,,inside
GB_234,,inside
GB_235,,inside
GB_236,,inside
GB_237,,inside
GB_238,,inside
GB_239,,inside
GB_24,,inside
GB_240,,inside
GB_241,,inside
GB_242,,inside
GB_243,,inside
GB_244,,inside
GB_245,,inside
GB_246,,inside
GB_247,,inside
GB_248,,inside
GB_249,,inside
GB_25,,inside
GB_250,,inside
GB_251,,inside
GB_252,,inside
GB_253,,inside
GB_254,,inside
GB_255,,inside
GB_256,,inside
GB_257,,inside
GB_258,,inside
GB_259,,inside
GB_26,,inside
GB_260,,inside
GB_261,,inside
GB_262,,inside
GB_263,,inside
GB_264,,inside
GB_265,,inside
GB_266,,inside
GB_267,,inside
GB_268,,inside
GB_269,,inside
GB_27,,inside
GB_270,,inside
GB_271,,inside
GB_272,,inside
GB_273,,inside
GB_274,,inside
GB_275,,inside
GB_276,,inside
GB_277,,inside
GB_278,,inside
GB_279,,inside
GB_28,,inside
GB_280,,inside
GB_281,,inside
GB_282,,inside
GB_283,,inside
GB_284,,inside
GB_285,,inside
GB_286,,inside
GB_287,,inside
GB_288,,inside
GB_289,,inside
GB_29,,inside
GB_290,,inside
GB_291,,inside
GB_292,,inside
GB_293,,inside
GB_294,,inside
GB_295,,inside
GB_296,,inside
GB_297,,inside
GB_298,,inside
GB_299,,inside
GB_3,,inside
GB_30,,inside
GB_300,,inside
GB_301,,inside
GB_302,,inside
GB_303,,inside
GB_304,,inside
GB_305,,inside
GB_306,,inside
GB_307,,inside
GB_308,,inside
GB_309,,inside
GB_31,,inside
GB_310,,inside
GB_311,,inside
GB_312,,inside
GB_313,,inside
GB_314,,inside
GB_315,,inside
GB_316,,inside
GB_317,,inside
GB_318,,inside
GB_319,,inside
GB_32,,inside
GB_320,,inside
GB_321,,inside
GB_322,,inside
GB_323,,inside
GB_324,,inside
GB_325,,inside
GB_326,,inside
GB_327,,inside
GB_328,,inside
GB_329,,inside
GB_33,,inside
GB_330,,inside
GB_331,,inside
GB_332,,inside
GB_333,,inside
GB_334,,inside
GB_335,,inside
GB_336,,inside
GB_337,,inside
GB_338,,inside
GB_339,,inside
GB_34,,inside
GB_340,,inside
GB_341,,inside
GB_342,,inside
GB_343,,inside
GB_344,,inside
GB_345,,inside
GB_346,,inside
GB_347,,inside
GB_348,,inside
GB_349,,inside
GB_35,,inside
GB_350,,inside
GB_351,,inside
GB_352,,inside
GB_353,,inside
GB_354,,inside
GB_355,,inside
GB_356,,inside
GB_357,,inside
GB_358,,inside
GB_359,,inside
GB_36,,inside
GB_360,,inside
GB_361,,inside
GB_362,,inside
GB_363,,inside
GB_364,,inside
GB_365,,inside
GB_366,,inside
GB_367,,inside
GB_368,,inside
GB_369,,inside
GB_37,,inside
GB_370,,inside
GB_371,,inside
GB_372,,inside
GB_373,,inside
GB_374,,inside
GB_375,,inside
GB_376,,inside
GB_377,,inside
GB_378,,inside
GB_379,,inside
GB_38,,inside
GB_380,,inside
GB_381,,inside
GB_382,,inside
GB_383,,inside
GB_384,,inside
GB_385,,inside
GB_386,,inside
GB_387,,inside
GB_388,,inside
GB_389,,inside
GB_39,,inside
GB_390,,inside
GB_391,,inside
GB_392,,inside
GB_393,,inside
GB_394,,inside
GB_395,,inside
GB_396,,inside
GB_397,,inside
GB_398,,inside
GB_399,,inside
GB_4,,inside
GB_40,,inside
GB_400,,inside
GB_401,,inside
GB_402,,inside
GB_403,,inside
GB_404,,inside
GB_405,,inside
GB_406,,inside
GB_407,,inside
GB_408,,inside
GB_409,,inside
GB_41,,inside
GB_410,,inside
GB_411,,inside
GB_412,,inside
GB_413,,inside
GB_414,,inside
GB_415,,inside
GB_416,,inside
GB_417,,inside
GB_418,,inside
GB_419,,inside
GB_42,,inside
GB_420,,inside
GB_421,,inside
GB_422,,inside
GB_423,,inside
GB_424,,inside
GB_425,,inside
GB_426,,inside
GB_427,,inside
GB_428,,inside
GB_429,,inside
GB_43,,inside
GB_430,,inside
GB_431,,inside
GB_432,,inside
GB_433,,inside
GB_434,,inside
GB_435,,inside
GB_436,,inside
GB_437,,inside
GB_438,,inside
GB_439,,inside
GB_44,,inside
GB_440,,inside
GB_441,,inside
GB_442,,inside
GB_443,,inside
GB_444,,inside
GB_445,,inside
GB_446,,inside
GB_447,,inside
GB_448,,inside
GB_449,,inside
GB_45,,inside
GB_450,,inside
GB_451,,inside
GB_452,,inside
GB_453,,inside
GB_454,,inside
GB_455,,inside
GB_456,,inside
GB_457,,inside
GB_458,,inside
GB_459,,inside
GB_46,,inside
GB_460,,inside
GB_461,,inside
GB_462,,inside
GB_463,,inside
GB_464,,inside
GB_465,,inside
GB_466,,inside
GB_468,,inside
GB_469,,inside
GB_47,,inside
GB_470,,inside
GB_471,,inside
GB_472,,inside
GB_473,,inside
GB_474,,inside
GB_475,,inside
GB_476,,inside
GB_477,,inside
GB_478,,inside
GB_479,,inside
GB_48,,inside
GB_480,,inside
GB_481,,inside
GB_482,,inside
GB_483,,inside
GB_484,,inside
GB_485,,inside
GB_486,,inside
GB_487,,inside
GB_488,,inside
GB_489,,inside
GB_49,,inside
GB_490,,inside
GB_491,,inside
GB_492,,inside
GB_493,,inside
GB_494,,inside
GB_496,,inside
GB_497,,inside
GB_498,,inside
GB_499,,inside
GB_5,,inside
GB_50,,inside
GB_500,,inside
GB_501,,inside
GB_502,,inside
GB_503,,inside
GB_504,,inside
GB_505,,inside
GB_506,,inside
GB_507,,inside
GB_508,,inside
GB_509,,inside
GB_51,,inside
GB_510,,inside
GB_511,,inside
GB_512,,inside
GB_513,,inside
GB_514,,inside
GB_515,,inside
GB_516,,inside
GB_517,,inside
GB_518,,inside
GB_519,,inside
GB_52,,inside
GB_520,,inside
GB_521,,inside
GB_522,,inside
GB_523,,inside
GB_524,,inside
GB_525,,inside
GB_526,,inside
GB_527,,inside
GB_528,,inside
GB_529,,inside
GB_53,,inside
GB_530,,inside
GB_531,,inside
GB_532,,inside
GB_533,,inside
GB_534,,inside
GB_535,,inside
GB_536,,inside
GB_537,,inside
GB_538,,inside
GB_539,,inside
GB_54,,inside
GB_540,,inside
GB_541,,inside
GB_542,,inside
GB_543,,inside
GB_544,,inside
GB_545,,inside
GB_546,,inside
GB_547,,inside
GB_548,,inside
GB_549,,inside
GB_55,,inside
GB_550,,inside
GB_551,,inside
GB_552,,inside
GB_553,,inside
GB_554,,inside
GB_555,,inside
GB_556,,inside
GB_557,,inside
GB_558,,inside
GB_559,,inside
GB_56,,inside
GB_560,,inside
GB_561,,inside
GB_562,,inside
GB_563,,inside
GB_564,,inside
GB_565,,inside
GB_566,,inside
GB_567,,inside
GB_569,,inside
GB_57,,inside
GB_570,IE04,nearest_5km
GB_571,,inside
GB_572,,inside
GB_573,IE04,nearest_5km
GB_574,,inside
GB_575,IE04,nearest_5km
GB_576,,inside
GB_577,,inside
GB_579,,inside
GB_58,,inside
GB_580,,inside
GB_581,,inside
GB_582,,inside
GB_584,,inside
GB_585,,inside
GB_586,,inside
GB_587,,inside
GB_588,,inside
GB_589,,inside
GB_59,,inside
GB_590,,inside
GB_591,,inside
GB_592,,inside
GB_593,,inside
GB_594,,inside
GB_595,,inside
GB_596,,inside
GB_597,,inside
GB_598,,inside
GB_599,,inside
GB_6,,inside
GB_60,,inside
GB_600,,inside
GB_601,,inside
GB_602,,inside
GB_604,,inside
GB_605,,inside
GB_606,,inside
GB_607,,inside
GB_608,,inside
GB_609,,inside
GB_61,,inside
GB_610,,inside
GB_611,,inside
GB_612,,inside
GB_613,,inside
GB_614,,inside
GB_615,,inside
GB_616,,inside
GB_617,,inside
GB_618,,inside
GB_619,,inside
GB_62,,inside
GB_620,,inside
GB_621,,inside
GB_622,,inside
GB_623,,inside
GB_624,,inside
GB_625,,inside
GB_626,,inside
GB_627,,inside
GB_628,,inside
GB_629,,inside
GB_63,,inside
GB_630,,inside
GB_631,,inside
GB_632,,inside
GB_633,,inside
GB_634,,inside
GB_635,,inside
GB_636,,inside
GB_637,,inside
GB_638,,inside
GB_639,,inside
GB_64,,inside
GB_640,,inside
GB_641,,inside
GB_642,,inside
GB_643,,inside
GB_644,,inside
GB_645,,inside
GB_646,,inside
GB_647,,inside
GB_648,,inside
GB_649,,inside
GB_65,,inside
GB_650,,inside
GB_651,,inside
GB_652,,inside
GB_653,,inside
GB_654,,inside
GB_655,,inside
GB_656,,inside
GB_657,,inside
GB_658,,inside
GB_659,,inside
GB_66,,inside
GB_660,,inside
GB_661,,inside
GB_662,IE06,inside
GB_663,IE06,inside
GB_664,,inside
GB_665,,inside
GB_666,,inside
GB_667,,inside
GB_668,,inside
GB_669,,inside
GB_67,,inside
GB_670,,inside
GB_671,,inside
GB_672,,inside
GB_673,,inside
GB_674,,inside
GB_675,ES61,nearest_5km
GB_676,,inside
GB_677,ES61,nearest_5km
GB_678,ES61,nearest_5km
GB_679,,inside
GB_68,,inside
GB_680,,inside
GB_681,,inside
GB_682,,inside
GB_683,,inside
GB_684,,inside
GB_685,,inside
GB_686,,inside
GB_687,,inside
GB_688,,inside
GB_689,,inside
GB_69,,inside
GB_690,,inside
GB_691,,inside
GB_692,,inside
GB_693,,inside
GB_694,,inside
GB_695,,inside
GB_696,,inside
GB_697,,inside
GB_698,,inside
GB_699,,inside
GB_7,,inside
GB_70,,inside
GB_700,,inside
GB_701,,inside
GB_702,,inside
GB_703,,inside
GB_704,,inside
GB_705,,inside
GB_706,,inside
GB_707,,inside
GB_708,,inside
GB_709,,inside
GB_71,,inside
GB_710,,inside
GB_711,,inside
GB_712,,inside
GB_713,,inside
GB_714,,inside
GB_715,,inside
GB_716,,inside
GB_717,,inside
GB_718,,inside
GB_719,,inside
GB_72,,inside
GB_720,,inside
GB_721,,inside
GB_722,,inside
GB_723,,inside
GB_724,,inside
GB_725,,inside
GB_726,,inside
GB_727,,inside
GB_728,,inside
GB_729,,inside
GB_73,,inside
GB_730,,inside
GB_731,,inside
GB_732,,inside
GB_733,,inside
GB_734,,inside
GB_735,,inside
GB_736,,inside
GB_737,,inside
GB_738,,inside
GB_739,,inside
GB_74,,inside
GB_740,,inside
GB_741,,inside
GB_742,,inside
GB_743,,inside
GB_744,,inside
GB_745,,inside
GB_746,,inside
GB_747,,inside
GB_748,,inside
GB_749,,inside
GB_75,,inside
GB_750,,inside
GB_751,,inside
GB_752,IE04,nearest_5km
GB_753,,inside
GB_754,,inside
GB_755,,inside
GB_756,,inside
GB_757,,inside
GB_758,,inside
GB_759,,inside
GB_76,,inside
GB_760,,inside
GB_761,,inside
GB_762,,inside
GB_763,,inside
GB_764,,inside
GB_765,,inside
GB_766,,inside
GB_767,,inside
GB_768,,inside
GB_769,,inside
GB_77,,inside
GB_770,,inside
GB_771,,inside
GB_772,,inside
GB_773,,inside
GB_774,,inside
GB_775,,inside
GB_776,,inside
GB_777,,inside
GB_778,,inside
GB_779,,inside
GB_78,,inside
GB_780,,inside
GB_781,,inside
GB_782,,inside
GB_783,,inside
GB_784,,inside
GB_785,,inside
GB_786,,inside
GB_787,,inside
GB_788,,inside
GB_789,,inside
GB_79,,inside
GB_790,,inside
GB_791,,inside
GB_792,,inside
GB_793,,inside
GB_794,,inside
GB_795,,inside
GB_796,,inside
GB_797,,inside
GB_798,,inside
GB_799,,inside
GB_8,,inside
GB_80,,inside
GB_800,,inside
GB_801,,inside
GB_802,,inside
GB_803,,inside
GB_804,,inside
GB_805,,inside
GB_806,,inside
GB_807,,inside
GB_808,,inside
GB_809,,inside
GB_81,,inside
GB_810,,inside
GB_811,,inside
GB_812,,inside
GB_813,,inside
GB_814,,inside
GB_815,,inside
GB_816,,inside
GB_817,,inside
GB_818,,inside
GB_819,,inside
GB_82,,inside
GB_820,,inside
GB_821,,inside
GB_822,,inside
GB_823,,inside
GB_824,,inside
GB_825,,inside
GB_826,,inside
GB_827,,inside
GB_828,,inside
GB_829,,inside
GB_83,,inside
GB_830,,inside
GB_831,,inside
GB_832,,inside
GB_833,,inside
GB_834,,inside
GB_835,,inside
GB_836,,inside
GB_837,,inside
GB_838,,inside
GB_839,,inside
GB_84,,inside
GB_840,,inside
GB_841,,inside
GB_842,,inside
GB_843,,inside
GB_844,,inside
GB_845,,inside
GB_846,,inside
GB_847,,inside
GB_848,,inside
GB_849,,inside
GB_85,,inside
GB_850,,inside
GB_851,IE04,nearest_5km
GB_852,,inside
GB_853,,inside
GB_854,,inside
GB_855,,inside
GB_856,,inside
GB_857,,inside
GB_858,,inside
GB_859,,inside
GB_86,,inside
GB_860,,inside
GB_861,,inside
GB_862,,inside
GB_863,,inside
GB_864,,inside
GB_865,,inside
GB_866,,inside
GB_867,,inside
GB_868,,inside
GB_869,,inside
GB_87,,inside
GB_870,,inside
GB_871,,inside
GB_872,,inside
GB_873,,inside
GB_874,,inside
GB_875,,inside
GB_876,,inside
GB_877,,inside
GB_878,,inside
GB_879,,inside
GB_88,,inside
GB_880,,inside
GB_881,,inside
GB_882,,inside
GB_883,,inside
GB_884,,inside
GB_885,,inside
GB_886,,inside
GB_887,,inside
GB_888,,inside
GB_889,,inside
GB_89,,inside
GB_890,,inside
GB_891,,inside
GB_892,,inside
GB_893,,inside
GB_894,,inside
GB_895,,inside
GB_896,,inside
GB_897,,inside
GB_898,,inside
GB_899,,inside
GB_9,,inside
GB_90,,inside
GB_900,,inside
GB_901,,inside
GB_902,,inside
GB_903,,inside
GB_904,,inside
GB_905,,inside
GB_906,,inside
GB_907,,inside
GB_908,,inside
GB_909,,inside
GB_91,,inside
GB_910,,inside
GB_911,,inside
GB_912,,inside
GB_913,,inside
GB_914,,inside
GB_915,,inside
GB_916,,inside
GB_917,,inside
GB_918,,inside
GB_919,,inside
GB_92,,inside
GB_920,,inside
GB_921,,inside
GB_922,,inside
GB_923,,inside
GB_924,,inside
GB_925,,inside
GB_926,,inside
GB_927,,inside
GB_928,,inside
GB_929,,inside
GB_93,,inside
GB_930,,inside
GB_931,,inside
GB_932,,inside
GB_933,,inside
GB_934,,inside
GB_935,,inside
GB_936,,inside
GB_937,,inside
GB_938,,inside
GB_939,,inside
GB_94,,inside
GB_940,,inside
GB_941,,inside
GB_942,,inside
GB_943,,inside
GB_944,,inside
GB_945,,inside
GB_946,,inside
GB_947,,inside
GB_948,,inside
GB_949,,inside
GB_95,,inside
GB_950,,inside
GB_951,,inside
GB_952,,inside
GB_953,,inside
GB_954,,inside
GB_955,,inside
GB_956,,inside
GB_957,,inside
GB_958,,inside
GB_959,,inside
GB_96,,inside
GB_960,,inside
GB_961,,inside
GB_962,,inside
GB_963,,inside
GB_964,,inside
GB_965,,inside
GB_966,,inside
GB_967,,inside
GB_968,,inside
GB_969,,inside
GB_97,,inside
GB_970,,inside
GB_971,,inside
GB_972,,inside
GB_973,,inside
GB_974,,inside
GB_975,,inside
GB_976,,inside
GB_977,,inside
GB_978,,inside
GB_979,,inside
GB_98,,inside
GB_980,,inside
GB_981,,inside
GB_982,,inside
GB_983,,inside
GB_984,,inside
GB_985,,inside
GB_986,,inside
GB_987,,inside
GB_988,,inside
GB_989,,inside
GB_99,,inside
GB_990,,inside
GB_991,,inside
GB_992,,inside
GB_993,,inside
GB_994,,inside
GB_995,,inside
GB_996,,inside
GB_997,,inside
GB_998,,inside
GB_999,,inside
GR_1,EL30,inside
